user_id,Age,Gender,Location,cohort_year,First_tran_date,total_txn,total_amount,revenue,active_months,carrier_mode,AOV
50882391,unknown,FEMALE,Other Cities,2020,2020-03-02,1,20000.0,400.0,1,Viettel,20000.0
6242293,18_to_22,FEMALE,HCMC,2019,2019-10-06,1,50000.0,1000.0,1,Viettel,50000.0
52233864,18_to_22,MALE,HCMC,2020,2020-01-31,1,50000.0,1000.0,1,Viettel,50000.0
49246060,18_to_22,FEMALE,Other Cities,2019,2019-10-10,1,20000.0,400.0,1,Viettel,20000.0
17135824,23_to_27,FEMALE,HCMC,2017,2017-11-21,1,20000.0,800.0,1,Vinaphone,20000.0
28546260,>37,FEMALE,Other Cities,2019,2019-05-28,1,30000.0,900.0,1,Mobifone,30000.0
47309494,23_to_27,MALE,Other Cities,2019,2019-11-30,1,50000.0,2000.0,1,Vinaphone,50000.0
48806593,23_to_27,MALE,Other Cities,2020,2020-02-18,1,50000.0,2000.0,1,Vinaphone,50000.0
449447,28_to_32,MALE,HCMC,2016,2016-06-12,1,50000.0,1000.0,1,Viettel,50000.0
39208378,28_to_32,MALE,HCMC,2017,2017-06-15,1,50000.0,1000.0,1,Viettel,50000.0
17357539,28_to_32,MALE,Other Cities,2019,2019-12-10,1,50000.0,1000.0,1,Viettel,50000.0
49801611,28_to_32,MALE,Other Cities,2020,2020-03-04,1,50000.0,1500.0,1,Mobifone,50000.0
22993330,33_to_37,MALE,HCMC,2017,2017-12-22,1,10000.0,200.0,1,Viettel,10000.0
45694037,33_to_37,FEMALE,Other Cities,2019,2019-03-19,1,100000.0,2000.0,1,Viettel,100000.0
50799841,33_to_37,MALE,Other Cities,2019,2019-11-14,1,20000.0,400.0,1,Viettel,20000.0
49791046,28_to_32,MALE,Other Cities,2019,2019-10-31,1,50000.0,1000.0,1,Viettel,50000.0
53115941,28_to_32,MALE,HN,2020,2020-03-03,1,50000.0,1000.0,1,Viettel,50000.0
51395370,unknown,MALE,Other Cities,2019,2019-12-05,1,20000.0,800.0,1,Vinaphone,20000.0
44755390,23_to_27,MALE,HN,2020,2020-02-29,1,100000.0,2000.0,1,Viettel,100000.0
27292548,28_to_32,FEMALE,Other Cities,2017,2017-08-15,1,100000.0,2000.0,1,Viettel,100000.0
41016378,28_to_32,MALE,HCMC,2018,2018-02-11,1,100000.0,2000.0,1,Viettel,100000.0
43835014,28_to_32,FEMALE,Other Cities,2018,2018-10-19,1,100000.0,3000.0,1,Mobifone,100000.0
16407069,28_to_32,FEMALE,HCMC,2018,2018-07-25,1,100000.0,3000.0,1,Mobifone,100000.0
39905874,28_to_32,MALE,Other Cities,2017,2017-10-02,1,50000.0,1500.0,1,Mobifone,50000.0
40242407,unknown,MALE,Other Cities,2018,2018-09-16,1,200000.0,4000.0,1,Viettel,200000.0
42943108,18_to_22,MALE,HCMC,2019,2019-08-29,1,500000.0,20000.0,1,Vinaphone,500000.0
366389,>37,MALE,Other Cities,2018,2018-09-21,1,50000.0,2000.0,1,Vietnamobile,50000.0
24842281,unknown,FEMALE,Other Cities,2019,2019-10-06,1,10000.0,200.0,1,Viettel,10000.0
46063900,unknown,FEMALE,HCMC,2019,2019-02-25,1,30000.0,600.0,1,Viettel,30000.0
46115734,unknown,MALE,Other Cities,2020,2020-03-05,1,20000.0,400.0,1,Viettel,20000.0
12104780,18_to_22,FEMALE,HCMC,2018,2018-12-18,1,20000.0,600.0,1,Mobifone,20000.0
49168106,18_to_22,MALE,Other Cities,2019,2019-09-05,1,10000.0,400.0,1,Vinaphone,10000.0
48438857,18_to_22,MALE,HCMC,2019,2019-12-18,1,20000.0,800.0,1,Vietnamobile,20000.0
14886117,18_to_22,FEMALE,HCMC,2019,2019-03-24,1,20000.0,400.0,1,Viettel,20000.0
41630041,18_to_22,MALE,HCMC,2019,2019-10-05,1,100000.0,3000.0,1,Mobifone,100000.0
42746924,18_to_22,MALE,Other Cities,2019,2019-09-27,1,20000.0,400.0,1,Viettel,20000.0
24113675,23_to_27,MALE,Other Cities,2017,2017-10-17,1,50000.0,1500.0,1,Mobifone,50000.0
45637948,23_to_27,FEMALE,HCMC,2019,2019-02-19,1,10000.0,200.0,1,Viettel,10000.0
44413729,23_to_27,MALE,HN,2018,2018-11-29,1,100000.0,2000.0,1,Viettel,100000.0
47726228,23_to_27,FEMALE,HCMC,2019,2019-06-19,1,50000.0,1500.0,1,Mobifone,50000.0
52599221,23_to_27,MALE,Other Cities,2020,2020-02-28,1,10000.0,200.0,1,Viettel,10000.0
29323384,28_to_32,FEMALE,Other Cities,2018,2018-03-01,1,50000.0,1000.0,1,Viettel,50000.0
50156022,28_to_32,FEMALE,HCMC,2019,2019-10-30,1,20000.0,600.0,1,Mobifone,20000.0
40607232,28_to_32,MALE,Other Cities,2017,2017-12-20,1,20000.0,400.0,1,Viettel,20000.0
35031382,28_to_32,MALE,HCMC,2016,2016-02-09,1,20000.0,400.0,1,Viettel,20000.0
41300808,28_to_32,MALE,Other Cities,2018,2018-04-07,1,20000.0,400.0,1,Viettel,20000.0
42178593,28_to_32,MALE,HCMC,2018,2018-10-14,1,50000.0,1000.0,1,Viettel,50000.0
42159112,28_to_32,MALE,HCMC,2018,2018-06-30,1,50000.0,1000.0,1,Viettel,50000.0
47853745,33_to_37,FEMALE,Other Cities,2019,2019-07-06,1,30000.0,900.0,1,Mobifone,30000.0
43083794,33_to_37,FEMALE,HCMC,2018,2018-08-29,1,50000.0,1500.0,1,Mobifone,50000.0
33905234,33_to_37,MALE,Other Cities,2017,2017-08-10,1,30000.0,1200.0,1,Vinaphone,30000.0
51763449,33_to_37,MALE,HCMC,2020,2020-03-01,1,10000.0,200.0,1,Viettel,10000.0
34096903,33_to_37,MALE,Other Cities,2019,2019-08-02,1,100000.0,3000.0,1,Mobifone,100000.0
41844497,23_to_27,MALE,Other Cities,2019,2019-11-30,1,100000.0,2000.0,1,Viettel,100000.0
40825372,33_to_37,MALE,Other Cities,2018,2018-07-20,1,10000.0,300.0,1,Mobifone,10000.0
39487355,33_to_37,MALE,Other Cities,2018,2018-09-16,1,20000.0,800.0,1,Vietnamobile,20000.0
2633081,unknown,FEMALE,Other Cities,2019,2019-01-15,1,20000.0,600.0,1,Mobifone,20000.0
24532249,>37,FEMALE,HCMC,2017,2017-06-01,1,100000.0,3000.0,1,Mobifone,100000.0
21332750,28_to_32,MALE,Other Cities,2017,2017-01-01,1,100000.0,3000.0,1,Mobifone,100000.0
53966709,23_to_27,MALE,Other Cities,2020,2020-02-26,1,10000.0,300.0,1,Mobifone,10000.0
43318282,23_to_27,FEMALE,Other Cities,2018,2018-09-19,1,10000.0,300.0,1,Mobifone,10000.0
48915292,unknown,MALE,Other Cities,2019,2019-09-21,1,100000.0,2000.0,1,Viettel,100000.0
52974267,unknown,MALE,Other Cities,2020,2020-02-10,1,100000.0,2000.0,1,Viettel,100000.0
50067149,unknown,MALE,HN,2019,2019-10-19,1,20000.0,400.0,1,Viettel,20000.0
49942863,18_to_22,FEMALE,Other Cities,2020,2020-02-10,1,10000.0,400.0,1,Vinaphone,10000.0
46138909,18_to_22,MALE,HN,2019,2019-05-08,1,10000.0,200.0,1,Viettel,10000.0
40608079,18_to_22,MALE,HCMC,2018,2018-01-10,1,20000.0,400.0,1,Viettel,20000.0
51416670,23_to_27,MALE,Other Cities,2019,2019-12-16,1,10000.0,400.0,1,Vinaphone,10000.0
45742120,23_to_27,FEMALE,HCMC,2019,2019-02-16,1,30000.0,600.0,1,Viettel,30000.0
43107797,23_to_27,FEMALE,HN,2018,2018-09-01,1,50000.0,2000.0,1,Vinaphone,50000.0
27654713,23_to_27,MALE,Other Cities,2018,2018-02-06,1,20000.0,800.0,1,Vietnamobile,20000.0
53136666,28_to_32,MALE,Other Cities,2020,2020-02-28,1,100000.0,2000.0,1,Viettel,100000.0
44211896,28_to_32,MALE,Other Cities,2018,2018-11-13,1,20000.0,400.0,1,Viettel,20000.0
15299041,28_to_32,MALE,HN,2018,2018-12-05,1,20000.0,600.0,1,Mobifone,20000.0
34431918,33_to_37,FEMALE,Other Cities,2019,2019-08-10,1,100000.0,4000.0,1,Vinaphone,100000.0
1965650,unknown,FEMALE,HCMC,2019,2019-03-05,1,20000.0,600.0,1,Mobifone,20000.0
41187370,23_to_27,FEMALE,HCMC,2019,2019-06-22,1,20000.0,600.0,1,Mobifone,20000.0
28931153,unknown,FEMALE,HCMC,2019,2019-07-11,1,200000.0,4000.0,1,Viettel,200000.0
51663537,unknown,FEMALE,Other Cities,2019,2019-12-13,1,200000.0,6000.0,1,Mobifone,200000.0
43075288,23_to_27,MALE,Other Cities,2018,2018-09-29,1,200000.0,4000.0,1,Viettel,200000.0
46523936,23_to_27,FEMALE,Other Cities,2019,2019-11-06,1,200000.0,4000.0,1,Viettel,200000.0
47894672,>37,MALE,HCMC,2019,2019-08-01,1,30000.0,1200.0,1,Vinaphone,30000.0
23115985,>37,FEMALE,HCMC,2019,2019-07-13,1,20000.0,600.0,1,Mobifone,20000.0
53908343,>37,MALE,Other Cities,2020,2020-02-24,1,100000.0,2000.0,1,Viettel,100000.0
46145574,unknown,MALE,Other Cities,2019,2019-03-01,1,10000.0,400.0,1,Vinaphone,10000.0
41396345,unknown,FEMALE,HCMC,2019,2019-11-13,1,30000.0,600.0,1,Viettel,30000.0
46088796,unknown,FEMALE,Other Cities,2019,2019-04-28,1,10000.0,200.0,1,Viettel,10000.0
52689753,unknown,MALE,HCMC,2020,2020-01-25,1,10000.0,400.0,1,Vinaphone,10000.0
52493378,18_to_22,MALE,Other Cities,2020,2020-01-30,1,20000.0,800.0,1,Vinaphone,20000.0
53466868,23_to_27,MALE,HCMC,2020,2020-02-22,1,50000.0,1000.0,1,Viettel,50000.0
47917473,23_to_27,MALE,Other Cities,2019,2019-06-30,1,50000.0,1000.0,1,Viettel,50000.0
39652516,23_to_27,FEMALE,Other Cities,2019,2019-12-11,1,20000.0,400.0,1,Viettel,20000.0
45064882,23_to_27,MALE,HN,2019,2019-01-13,1,100000.0,3000.0,1,Mobifone,100000.0
50698402,23_to_27,FEMALE,Other Cities,2019,2019-11-13,1,50000.0,1000.0,1,Viettel,50000.0
51628741,23_to_27,FEMALE,Other Cities,2019,2019-12-13,1,50000.0,1000.0,1,Viettel,50000.0
46057923,23_to_27,MALE,Other Cities,2019,2019-02-25,1,50000.0,1000.0,1,Viettel,50000.0
45228676,23_to_27,FEMALE,HN,2019,2019-01-31,1,10000.0,200.0,1,Viettel,10000.0
17574477,23_to_27,MALE,Other Cities,2019,2019-04-24,1,50000.0,1000.0,1,Viettel,50000.0
53565783,28_to_32,MALE,Other Cities,2020,2020-02-14,1,100000.0,4000.0,1,Vietnamobile,100000.0
42577098,28_to_32,MALE,Other Cities,2019,2019-04-06,1,10000.0,200.0,1,Viettel,10000.0
44124112,28_to_32,MALE,Other Cities,2018,2018-11-10,1,100000.0,2000.0,1,Viettel,100000.0
38895135,28_to_32,MALE,HN,2017,2017-05-20,1,20000.0,400.0,1,Viettel,20000.0
49009983,28_to_32,MALE,Other Cities,2020,2020-01-07,1,20000.0,600.0,1,Mobifone,20000.0
33042395,28_to_32,MALE,HCMC,2019,2019-09-19,1,100000.0,3000.0,1,Mobifone,100000.0
52509822,28_to_32,FEMALE,Other Cities,2020,2020-01-15,1,10000.0,400.0,1,Vinaphone,10000.0
48696895,28_to_32,MALE,Other Cities,2019,2019-08-21,1,10000.0,200.0,1,Viettel,10000.0
42330725,23_to_27,FEMALE,HCMC,2019,2019-06-08,1,50000.0,1000.0,1,Viettel,50000.0
18034834,unknown,FEMALE,Other Cities,2017,2017-08-20,1,50000.0,1500.0,1,Mobifone,50000.0
41637136,unknown,MALE,Other Cities,2018,2018-04-28,1,50000.0,2000.0,1,Vinaphone,50000.0
32703524,28_to_32,MALE,Other Cities,2016,2016-01-01,1,50000.0,2000.0,1,Vietnamobile,50000.0
42766802,unknown,MALE,Other Cities,2018,2018-08-16,1,200000.0,4000.0,1,Viettel,200000.0
153505,23_to_27,MALE,HCMC,2020,2020-02-01,1,20000.0,600.0,1,Mobifone,20000.0
21817611,>37,FEMALE,Other Cities,2018,2018-12-08,1,50000.0,1500.0,1,Mobifone,50000.0
51564794,>37,FEMALE,Other Cities,2019,2019-12-10,1,100000.0,3000.0,1,Mobifone,100000.0
49802763,unknown,FEMALE,Other Cities,2019,2019-11-11,1,100000.0,2000.0,1,Viettel,100000.0
52802608,unknown,MALE,Other Cities,2020,2020-01-23,1,30000.0,600.0,1,Viettel,30000.0
9928287,unknown,FEMALE,HCMC,2019,2019-09-29,1,50000.0,1000.0,1,Viettel,50000.0
34838233,unknown,FEMALE,Other Cities,2017,2017-04-17,1,50000.0,2000.0,1,Vietnamobile,50000.0
51280437,unknown,MALE,HCMC,2020,2020-03-07,1,30000.0,1200.0,1,Vinaphone,30000.0
50787941,unknown,FEMALE,Other Cities,2019,2019-11-14,1,100000.0,2000.0,1,Viettel,100000.0
38772609,unknown,FEMALE,HN,2017,2017-09-30,1,20000.0,400.0,1,Viettel,20000.0
48444783,18_to_22,MALE,HN,2020,2020-03-08,1,10000.0,200.0,1,Viettel,10000.0
51477280,23_to_27,MALE,Other Cities,2019,2019-12-11,1,100000.0,2000.0,1,Viettel,100000.0
9166478,23_to_27,FEMALE,HCMC,2019,2019-04-20,1,30000.0,600.0,1,Viettel,30000.0
43529312,23_to_27,FEMALE,Other Cities,2018,2018-10-20,1,20000.0,800.0,1,Vinaphone,20000.0
6481051,23_to_27,FEMALE,Other Cities,2020,2020-02-15,1,50000.0,1000.0,1,Viettel,50000.0
51510909,23_to_27,FEMALE,Other Cities,2019,2019-12-10,1,50000.0,1000.0,1,Viettel,50000.0
45248125,23_to_27,MALE,Other Cities,2019,2019-04-05,1,20000.0,800.0,1,Vinaphone,20000.0
40579056,23_to_27,FEMALE,HN,2018,2018-01-11,1,50000.0,1000.0,1,Viettel,50000.0
41815406,23_to_27,FEMALE,Other Cities,2019,2019-02-26,1,20000.0,800.0,1,Vinaphone,20000.0
50367699,23_to_27,MALE,Other Cities,2019,2019-10-31,1,50000.0,1500.0,1,Mobifone,50000.0
46526755,23_to_27,MALE,Other Cities,2019,2019-10-05,1,20000.0,600.0,1,Mobifone,20000.0
42656448,28_to_32,MALE,Other Cities,2018,2018-08-11,1,100000.0,2000.0,1,Viettel,100000.0
41415403,28_to_32,MALE,Other Cities,2018,2018-11-01,1,100000.0,2000.0,1,Viettel,100000.0
40421583,28_to_32,MALE,HCMC,2017,2017-11-28,1,20000.0,400.0,1,Viettel,20000.0
41593381,28_to_32,MALE,HCMC,2019,2019-08-30,1,30000.0,600.0,1,Viettel,30000.0
47044891,28_to_32,MALE,Other Cities,2019,2019-05-03,1,10000.0,400.0,1,Vinaphone,10000.0
424219,33_to_37,MALE,HCMC,2019,2019-09-07,1,30000.0,600.0,1,Viettel,30000.0
42784554,33_to_37,MALE,Other Cities,2019,2019-08-12,1,100000.0,3000.0,1,Mobifone,100000.0
18113565,33_to_37,MALE,Other Cities,2019,2019-11-13,1,10000.0,300.0,1,Mobifone,10000.0
38319700,28_to_32,MALE,Other Cities,2018,2018-10-07,1,10000.0,400.0,1,Vinaphone,10000.0
29449058,>37,FEMALE,HCMC,2017,2017-08-11,1,100000.0,3000.0,1,Mobifone,100000.0
48347996,>37,MALE,Other Cities,2019,2019-07-27,1,100000.0,3000.0,1,Mobifone,100000.0
35553058,18_to_22,FEMALE,HCMC,2019,2019-10-12,1,10000.0,300.0,1,Mobifone,10000.0
11211955,33_to_37,FEMALE,HCMC,2019,2019-04-20,1,20000.0,800.0,1,Vinaphone,20000.0
49595416,>37,MALE,Other Cities,2019,2019-10-22,1,50000.0,1500.0,1,Mobifone,50000.0
30975412,>37,FEMALE,HCMC,2019,2019-12-06,1,10000.0,300.0,1,Mobifone,10000.0
54278884,>37,MALE,Other Cities,2020,2020-03-09,1,50000.0,1000.0,1,Viettel,50000.0
4115977,>37,FEMALE,HCMC,2019,2019-04-06,1,20000.0,400.0,1,Viettel,20000.0
46332127,>37,MALE,HN,2019,2019-03-21,1,20000.0,400.0,1,Viettel,20000.0
50336185,unknown,MALE,Other Cities,2020,2020-03-04,1,50000.0,1500.0,1,Mobifone,50000.0
39804965,18_to_22,MALE,HN,2019,2019-07-08,1,20000.0,400.0,1,Viettel,20000.0
22836445,23_to_27,MALE,HCMC,2020,2020-01-31,1,50000.0,2000.0,1,Vietnamobile,50000.0
44481850,23_to_27,MALE,Other Cities,2018,2018-12-04,1,20000.0,400.0,1,Viettel,20000.0
47738809,23_to_27,FEMALE,HCMC,2019,2019-08-20,1,50000.0,1000.0,1,Viettel,50000.0
14392463,23_to_27,MALE,Other Cities,2020,2020-01-04,1,100000.0,3000.0,1,Mobifone,100000.0
38898363,23_to_27,MALE,HN,2020,2020-03-09,1,100000.0,3000.0,1,Mobifone,100000.0
39478792,23_to_27,MALE,HCMC,2019,2019-01-07,1,30000.0,1200.0,1,Vinaphone,30000.0
26857490,23_to_27,FEMALE,HCMC,2018,2018-06-23,1,10000.0,400.0,1,Vinaphone,10000.0
33989575,23_to_27,MALE,Other Cities,2019,2019-12-01,1,100000.0,2000.0,1,Viettel,100000.0
43228634,23_to_27,MALE,Other Cities,2018,2018-10-25,1,50000.0,1000.0,1,Viettel,50000.0
47580713,23_to_27,MALE,HCMC,2019,2019-06-09,1,100000.0,3000.0,1,Mobifone,100000.0
45225995,23_to_27,MALE,Other Cities,2019,2019-01-24,1,10000.0,400.0,1,Vinaphone,10000.0
40902257,28_to_32,MALE,Other Cities,2018,2018-01-27,1,50000.0,1000.0,1,Viettel,50000.0
39548584,28_to_32,MALE,HN,2017,2017-10-15,1,100000.0,2000.0,1,Viettel,100000.0
41449675,28_to_32,FEMALE,HCMC,2018,2018-03-30,1,20000.0,800.0,1,Vinaphone,20000.0
34874938,28_to_32,MALE,HCMC,2019,2019-06-12,1,20000.0,600.0,1,Mobifone,20000.0
13162717,28_to_32,FEMALE,Other Cities,2017,2017-05-31,1,10000.0,300.0,1,Mobifone,10000.0
27379385,28_to_32,FEMALE,HCMC,2019,2019-01-02,1,100000.0,3000.0,1,Mobifone,100000.0
41921465,28_to_32,FEMALE,Other Cities,2018,2018-05-31,1,50000.0,1000.0,1,Viettel,50000.0
54278864,33_to_37,MALE,Other Cities,2020,2020-03-09,1,10000.0,200.0,1,Viettel,10000.0
24680354,33_to_37,MALE,Other Cities,2019,2019-10-16,1,10000.0,300.0,1,Mobifone,10000.0
20003710,33_to_37,MALE,Other Cities,2018,2018-05-08,1,30000.0,900.0,1,Mobifone,30000.0
45613782,33_to_37,MALE,HCMC,2019,2019-05-29,1,10000.0,400.0,1,Vinaphone,10000.0
40659148,28_to_32,MALE,Other Cities,2018,2018-03-20,1,100000.0,3000.0,1,Mobifone,100000.0
48773432,unknown,MALE,HN,2019,2019-09-24,1,50000.0,2000.0,1,Vinaphone,50000.0
43508203,33_to_37,MALE,HCMC,2019,2019-08-31,1,100000.0,3000.0,1,Mobifone,100000.0
1560215,23_to_27,FEMALE,Other Cities,2019,2019-08-15,1,50000.0,1500.0,1,Mobifone,50000.0
38613643,28_to_32,MALE,Other Cities,2019,2019-05-24,1,50000.0,1500.0,1,Mobifone,50000.0
19057756,unknown,FEMALE,Other Cities,2019,2019-11-07,1,200000.0,6000.0,1,Mobifone,200000.0
46636369,23_to_27,MALE,HN,2019,2019-04-05,1,500000.0,15000.0,1,Mobifone,500000.0
46068613,18_to_22,FEMALE,HCMC,2019,2019-11-05,1,10000.0,300.0,1,Mobifone,10000.0
33527677,23_to_27,MALE,HN,2017,2017-12-20,1,20000.0,400.0,1,Viettel,20000.0
41735155,23_to_27,FEMALE,HCMC,2018,2018-07-28,1,20000.0,600.0,1,Mobifone,20000.0
40019871,28_to_32,FEMALE,Other Cities,2018,2018-07-20,1,10000.0,200.0,1,Viettel,10000.0
39576709,33_to_37,FEMALE,HCMC,2018,2018-09-04,1,10000.0,200.0,1,Viettel,10000.0
45883530,18_to_22,MALE,Other Cities,2019,2019-10-01,1,10000.0,200.0,1,Viettel,10000.0
18567161,23_to_27,MALE,Other Cities,2018,2018-04-13,1,50000.0,1000.0,1,Viettel,50000.0
50955975,23_to_27,FEMALE,HCMC,2019,2019-11-20,1,10000.0,400.0,1,Vinaphone,10000.0
45220996,23_to_27,MALE,HCMC,2019,2019-01-26,1,10000.0,300.0,1,Mobifone,10000.0
44409667,23_to_27,FEMALE,HN,2018,2018-12-04,1,50000.0,1000.0,1,Viettel,50000.0
35887106,23_to_27,FEMALE,Other Cities,2017,2017-10-08,1,30000.0,1200.0,1,Vinaphone,30000.0
42843370,28_to_32,MALE,HCMC,2019,2019-01-13,1,30000.0,900.0,1,Mobifone,30000.0
36351585,28_to_32,MALE,Other Cities,2016,2016-10-28,1,10000.0,300.0,1,Mobifone,10000.0
44035903,28_to_32,MALE,HN,2018,2018-10-31,1,50000.0,1000.0,1,Viettel,50000.0
10623209,33_to_37,FEMALE,Other Cities,2019,2019-08-29,1,50000.0,1000.0,1,Viettel,50000.0
16983500,33_to_37,MALE,HCMC,2018,2018-12-22,1,30000.0,900.0,1,Mobifone,30000.0
50139996,18_to_22,FEMALE,Other Cities,2019,2019-11-07,1,20000.0,400.0,1,Viettel,20000.0
1371994,28_to_32,MALE,HCMC,2016,2016-11-18,1,20000.0,600.0,1,Mobifone,20000.0
39187665,23_to_27,MALE,HCMC,2018,2018-09-19,1,20000.0,600.0,1,Mobifone,20000.0
45825268,>37,MALE,HCMC,2019,2019-04-28,1,100000.0,4000.0,1,Vinaphone,100000.0
42488709,unknown,FEMALE,HN,2018,2018-09-25,1,10000.0,200.0,1,Viettel,10000.0
44422120,unknown,MALE,Other Cities,2019,2019-11-07,1,100000.0,2000.0,1,Viettel,100000.0
50240196,unknown,MALE,Other Cities,2019,2019-11-16,1,50000.0,1000.0,1,Viettel,50000.0
43928225,unknown,MALE,HN,2019,2019-05-30,1,20000.0,800.0,1,Vinaphone,20000.0
45949852,18_to_22,FEMALE,HCMC,2020,2020-01-27,1,20000.0,400.0,1,Viettel,20000.0
33761613,18_to_22,FEMALE,Other Cities,2019,2019-11-10,1,100000.0,3000.0,1,Mobifone,100000.0
50357627,18_to_22,MALE,HCMC,2019,2019-10-31,1,20000.0,400.0,1,Viettel,20000.0
43353559,18_to_22,FEMALE,Other Cities,2018,2018-09-22,1,10000.0,200.0,1,Viettel,10000.0
24724241,23_to_27,FEMALE,HCMC,2019,2019-06-10,1,10000.0,200.0,1,Viettel,10000.0
10956501,23_to_27,FEMALE,Other Cities,2019,2019-06-11,1,100000.0,2000.0,1,Viettel,100000.0
5072072,23_to_27,MALE,Other Cities,2019,2019-08-20,1,100000.0,2000.0,1,Viettel,100000.0
44881021,23_to_27,FEMALE,Other Cities,2019,2019-09-10,1,20000.0,600.0,1,Mobifone,20000.0
41778222,23_to_27,MALE,HN,2019,2019-08-30,1,10000.0,400.0,1,Vinaphone,10000.0
45957662,23_to_27,MALE,HN,2019,2019-02-23,1,10000.0,400.0,1,Vinaphone,10000.0
41789720,23_to_27,FEMALE,Other Cities,2019,2019-02-06,1,100000.0,2000.0,1,Viettel,100000.0
44314038,23_to_27,MALE,HCMC,2019,2019-10-30,1,100000.0,2000.0,1,Viettel,100000.0
36921042,23_to_27,MALE,HCMC,2019,2019-11-24,1,100000.0,2000.0,1,Viettel,100000.0
38495632,23_to_27,FEMALE,Other Cities,2018,2018-05-30,1,100000.0,2000.0,1,Viettel,100000.0
2056402,28_to_32,FEMALE,HCMC,2019,2019-09-12,1,100000.0,4000.0,1,Vinaphone,100000.0
38842249,28_to_32,FEMALE,HCMC,2018,2018-06-02,1,100000.0,2000.0,1,Viettel,100000.0
46920300,28_to_32,MALE,Other Cities,2019,2019-11-26,1,100000.0,4000.0,1,Vinaphone,100000.0
48091205,28_to_32,MALE,Other Cities,2019,2019-07-11,1,100000.0,2000.0,1,Viettel,100000.0
48572833,28_to_32,MALE,Other Cities,2020,2020-02-16,1,50000.0,1000.0,1,Viettel,50000.0
48226978,28_to_32,FEMALE,Other Cities,2019,2019-08-04,1,50000.0,1000.0,1,Viettel,50000.0
47066867,28_to_32,FEMALE,Other Cities,2020,2020-01-29,1,50000.0,1000.0,1,Viettel,50000.0
46993535,18_to_22,MALE,HCMC,2020,2020-03-10,1,100000.0,2000.0,1,Viettel,100000.0
49349061,28_to_32,FEMALE,HN,2019,2019-09-16,1,20000.0,400.0,1,Viettel,20000.0
46954858,18_to_22,MALE,Other Cities,2019,2019-11-17,1,100000.0,4000.0,1,Vinaphone,100000.0
41389373,28_to_32,MALE,Other Cities,2018,2018-03-26,1,100000.0,3000.0,1,Mobifone,100000.0
40037054,unknown,MALE,Other Cities,2017,2017-10-07,1,100000.0,4000.0,1,Vinaphone,100000.0
45462538,23_to_27,MALE,Other Cities,2019,2019-02-28,1,50000.0,2000.0,1,Vietnamobile,50000.0
36663906,unknown,FEMALE,Other Cities,2017,2017-07-14,1,50000.0,2000.0,1,Vietnamobile,50000.0
47338191,unknown,MALE,HCMC,2019,2019-06-30,1,50000.0,2000.0,1,Vinaphone,50000.0
42388060,28_to_32,MALE,Other Cities,2018,2018-09-24,1,50000.0,2000.0,1,Vinaphone,50000.0
25949371,28_to_32,MALE,HN,2019,2019-09-17,1,200000.0,4000.0,1,Viettel,200000.0
17060103,28_to_32,MALE,HCMC,2019,2019-05-20,1,200000.0,6000.0,1,Mobifone,200000.0
36152566,unknown,FEMALE,HN,2017,2017-12-01,1,200000.0,4000.0,1,Viettel,200000.0
52784579,>37,MALE,HN,2020,2020-03-08,1,100000.0,2000.0,1,Viettel,100000.0
53085333,unknown,FEMALE,HCMC,2020,2020-01-31,1,50000.0,1000.0,1,Viettel,50000.0
38254111,unknown,MALE,HCMC,2017,2017-03-08,1,20000.0,400.0,1,Viettel,20000.0
53135144,unknown,FEMALE,Other Cities,2020,2020-02-06,1,50000.0,1000.0,1,Viettel,50000.0
31298490,unknown,MALE,Other Cities,2019,2019-08-02,1,20000.0,600.0,1,Mobifone,20000.0
49338379,unknown,MALE,Other Cities,2020,2020-01-21,1,50000.0,1000.0,1,Viettel,50000.0
46537002,unknown,MALE,Other Cities,2019,2019-04-01,1,10000.0,200.0,1,Viettel,10000.0
45005233,unknown,MALE,Other Cities,2019,2019-12-29,1,100000.0,2000.0,1,Viettel,100000.0
46677266,18_to_22,MALE,Other Cities,2019,2019-06-29,1,20000.0,400.0,1,Viettel,20000.0
40514504,23_to_27,FEMALE,HCMC,2017,2017-12-07,1,10000.0,200.0,1,Viettel,10000.0
52126359,23_to_27,MALE,HCMC,2020,2020-01-11,1,10000.0,400.0,1,Vietnamobile,10000.0
52886273,28_to_32,FEMALE,Other Cities,2020,2020-01-25,1,20000.0,400.0,1,Viettel,20000.0
54176362,28_to_32,MALE,Other Cities,2020,2020-03-11,1,100000.0,2000.0,1,Viettel,100000.0
2532394,33_to_37,MALE,HCMC,2018,2018-03-18,1,50000.0,1000.0,1,Viettel,50000.0
40788835,33_to_37,MALE,HCMC,2018,2018-01-31,1,20000.0,600.0,1,Mobifone,20000.0
42309385,33_to_37,MALE,Other Cities,2019,2019-09-29,1,50000.0,1500.0,1,Mobifone,50000.0
53258483,23_to_27,FEMALE,HCMC,2020,2020-03-10,1,20000.0,400.0,1,Viettel,20000.0
17043478,23_to_27,FEMALE,Other Cities,2018,2018-07-31,1,10000.0,200.0,1,Viettel,10000.0
44479365,unknown,FEMALE,Other Cities,2019,2019-01-25,1,50000.0,1500.0,1,Mobifone,50000.0
11185847,unknown,MALE,Other Cities,2019,2019-07-14,1,50000.0,1500.0,1,Mobifone,50000.0
52134643,23_to_27,MALE,Other Cities,2020,2020-01-17,1,200000.0,4000.0,1,Viettel,200000.0
